FET	Vds-Id					
VDS=	0	to	-80	in	-1	step
VG=	0	to	-80	in	-1	step
NO.	VDS	ID	VG			
	V	A	V			
5900	-67	-3.98E-05	-72			
5901	-68	-4.01E-05	-72			
5902	-69	-4.04E-05	-72			
5903	-70	-4.06E-05	-72			
5904	-71	-4.09E-05	-72			
5905	-72	-4.11E-05	-72			
5906	-73	-4.14E-05	-72			
5907	-74	-4.16E-05	-72			
5908	-75	-4.18E-05	-72			
5909	-76	-4.20E-05	-72			
5910	-77	-4.22E-05	-72			
5911	-78	-4.24E-05	-72			
5912	-79	-4.26E-05	-72			
5913	-80	-4.28E-05	-72			
5914	0	1.34E-07	-73			
5915	-1	-9.29E-07	-73			
5916	-2	-1.88E-06	-73			
5917	-3	-2.82E-06	-73			
5918	-4	-3.73E-06	-73			
5919	-5	-4.64E-06	-73			
5920	-6	-5.52E-06	-73			
5921	-7	-6.40E-06	-73			
5922	-8	-7.26E-06	-73			
5923	-9	-8.11E-06	-73			
5924	-10	-8.93E-06	-73			
5925	-11	-9.74E-06	-73			
5926	-12	-1.06E-05	-73			
5927	-13	-1.14E-05	-73			
5928	-14	-1.21E-05	-73			
5929	-15	-1.29E-05	-73			
5930	-16	-1.37E-05	-73			
5931	-17	-1.44E-05	-73			
5932	-18	-1.52E-05	-73			
5933	-19	-1.59E-05	-73			
5934	-20	-1.66E-05	-73			
5935	-21	-1.74E-05	-73			
5936	-22	-1.81E-05	-73			
5937	-23	-1.88E-05	-73			
5938	-24	-1.94E-05	-73			
5939	-25	-2.01E-05	-73			
5940	-26	-2.08E-05	-73			
5941	-27	-2.15E-05	-73			
5942	-28	-2.21E-05	-73			
5943	-29	-2.27E-05	-73			
5944	-30	-2.34E-05	-73			
5945	-31	-2.40E-05	-73			
5946	-32	-2.46E-05	-73			
5947	-33	-2.52E-05	-73			
5948	-34	-2.58E-05	-73			
5949	-35	-2.64E-05	-73			
5950	-36	-2.70E-05	-73			
5951	-37	-2.76E-05	-73			
5952	-38	-2.81E-05	-73			
5953	-39	-2.87E-05	-73			
5954	-40	-2.92E-05	-73			
5955	-41	-2.98E-05	-73			
5956	-42	-3.03E-05	-73			
5957	-43	-3.08E-05	-73			
5958	-44	-3.13E-05	-73			
5959	-45	-3.18E-05	-73			
5960	-46	-3.23E-05	-73			
5961	-47	-3.28E-05	-73			
5962	-48	-3.33E-05	-73			
5963	-49	-3.37E-05	-73			
5964	-50	-3.42E-05	-73			
5965	-51	-3.46E-05	-73			
5966	-52	-3.51E-05	-73			
5967	-53	-3.55E-05	-73			
5968	-54	-3.59E-05	-73			
5969	-55	-3.63E-05	-73			
5970	-56	-3.67E-05	-73			
5971	-57	-3.71E-05	-73			
5972	-58	-3.75E-05	-73			
5973	-59	-3.79E-05	-73			
5974	-60	-3.82E-05	-73			
5975	-61	-3.86E-05	-73			
5976	-62	-3.89E-05	-73			
5977	-63	-3.92E-05	-73			
5978	-64	-3.96E-05	-73			
5979	-65	-3.99E-05	-73			
5980	-66	-4.02E-05	-73			
5981	-67	-4.05E-05	-73			
5982	-68	-4.08E-05	-73			
5983	-69	-4.10E-05	-73			
5984	-70	-4.13E-05	-73			
5985	-71	-4.16E-05	-73			
5986	-72	-4.18E-05	-73			
5987	-73	-4.21E-05	-73			
5988	-74	-4.23E-05	-73			
5989	-75	-4.25E-05	-73			
5990	-76	-4.27E-05	-73			
5991	-77	-4.29E-05	-73			
5992	-78	-4.31E-05	-73			
5993	-79	-4.33E-05	-73			
5994	-80	-4.35E-05	-73			
5995	0	1.34E-07	-74			
5996	-1	-9.40E-07	-74			
5997	-2	-1.90E-06	-74			
5998	-3	-2.85E-06	-74			
5999	-4	-3.78E-06	-74			
6000	-5	-4.69E-06	-74			
6001	-6	-5.59E-06	-74			
6002	-7	-6.48E-06	-74			
6003	-8	-7.35E-06	-74			
6004	-9	-8.20E-06	-74			
6005	-10	-9.04E-06	-74			
6006	-11	-9.86E-06	-74			
6007	-12	-1.07E-05	-74			
6008	-13	-1.15E-05	-74			
6009	-14	-1.23E-05	-74			
6010	-15	-1.31E-05	-74			
6011	-16	-1.39E-05	-74			
6012	-17	-1.46E-05	-74			
6013	-18	-1.54E-05	-74			
6014	-19	-1.61E-05	-74			
6015	-20	-1.69E-05	-74			
6016	-21	-1.76E-05	-74			
6017	-22	-1.83E-05	-74			
6018	-23	-1.90E-05	-74			
6019	-24	-1.97E-05	-74			
6020	-25	-2.04E-05	-74			
6021	-26	-2.11E-05	-74			
6022	-27	-2.17E-05	-74			
6023	-28	-2.24E-05	-74			
6024	-29	-2.30E-05	-74			
6025	-30	-2.37E-05	-74			
6026	-31	-2.43E-05	-74			
6027	-32	-2.49E-05	-74			
6028	-33	-2.56E-05	-74			
6029	-34	-2.62E-05	-74			
6030	-35	-2.68E-05	-74			
6031	-36	-2.74E-05	-74			
6032	-37	-2.80E-05	-74			
6033	-38	-2.85E-05	-74			
6034	-39	-2.91E-05	-74			
6035	-40	-2.96E-05	-74			
6036	-41	-3.02E-05	-74			
6037	-42	-3.07E-05	-74			
6038	-43	-3.13E-05	-74			
6039	-44	-3.18E-05	-74			
6040	-45	-3.23E-05	-74			
6041	-46	-3.28E-05	-74			
6042	-47	-3.33E-05	-74			
6043	-48	-3.38E-05	-74			
6044	-49	-3.42E-05	-74			
6045	-50	-3.47E-05	-74			
6046	-51	-3.51E-05	-74			
6047	-52	-3.56E-05	-74			
6048	-53	-3.60E-05	-74			
6049	-54	-3.65E-05	-74			
6050	-55	-3.69E-05	-74			
6051	-56	-3.73E-05	-74			
6052	-57	-3.77E-05	-74			
6053	-58	-3.81E-05	-74			
6054	-59	-3.84E-05	-74			
6055	-60	-3.88E-05	-74			
6056	-61	-3.92E-05	-74			
6057	-62	-3.95E-05	-74			
6058	-63	-3.99E-05	-74			
6059	-64	-4.02E-05	-74			
6060	-65	-4.05E-05	-74			
6061	-66	-4.08E-05	-74			
6062	-67	-4.11E-05	-74			
6063	-68	-4.14E-05	-74			
6064	-69	-4.17E-05	-74			
6065	-70	-4.20E-05	-74			
6066	-71	-4.22E-05	-74			
6067	-72	-4.25E-05	-74			
6068	-73	-4.27E-05	-74			
6069	-74	-4.30E-05	-74			
6070	-75	-4.32E-05	-74			
6071	-76	-4.34E-05	-74			
6072	-77	-4.36E-05	-74			
6073	-78	-4.39E-05	-74			
6074	-79	-4.40E-05	-74			
6075	-80	-4.42E-05	-74			
6076	0	1.34E-07	-75			
6077	-1	-9.51E-07	-75			
6078	-2	-1.92E-06	-75			
6079	-3	-2.89E-06	-75			
6080	-4	-3.82E-06	-75			
6081	-5	-4.75E-06	-75			
6082	-6	-5.66E-06	-75			
6083	-7	-6.56E-06	-75			
6084	-8	-7.44E-06	-75			
6085	-9	-8.30E-06	-75			
6086	-10	-9.14E-06	-75			
6087	-11	-9.98E-06	-75			
6088	-12	-1.08E-05	-75			
6089	-13	-1.16E-05	-75			
6090	-14	-1.24E-05	-75			
6091	-15	-1.32E-05	-75			
6092	-16	-1.40E-05	-75			
6093	-17	-1.48E-05	-75			
6094	-18	-1.56E-05	-75			
6095	-19	-1.63E-05	-75			
6096	-20	-1.71E-05	-75			
6097	-21	-1.78E-05	-75			
6098	-22	-1.85E-05	-75			
6099	-23	-1.92E-05	-75			
6100	-24	-2.00E-05	-75			
6101	-25	-2.07E-05	-75			
6102	-26	-2.13E-05	-75			
6103	-27	-2.20E-05	-75			
6104	-28	-2.27E-05	-75			
6105	-29	-2.34E-05	-75			
6106	-30	-2.40E-05	-75			
6107	-31	-2.46E-05	-75			
6108	-32	-2.53E-05	-75			
6109	-33	-2.59E-05	-75			
6110	-34	-2.65E-05	-75			
6111	-35	-2.71E-05	-75			
6112	-36	-2.77E-05	-75			
6113	-37	-2.83E-05	-75			
6114	-38	-2.89E-05	-75			
6115	-39	-2.95E-05	-75			
6116	-40	-3.00E-05	-75			
6117	-41	-3.06E-05	-75			
6118	-42	-3.11E-05	-75			
6119	-43	-3.17E-05	-75			
6120	-44	-3.22E-05	-75			
6121	-45	-3.27E-05	-75			
6122	-46	-3.32E-05	-75			
6123	-47	-3.37E-05	-75			
6124	-48	-3.42E-05	-75			
6125	-49	-3.47E-05	-75			
6126	-50	-3.52E-05	-75			
6127	-51	-3.56E-05	-75			
6128	-52	-3.61E-05	-75			
6129	-53	-3.65E-05	-75			
6130	-54	-3.70E-05	-75			
6131	-55	-3.74E-05	-75			
6132	-56	-3.78E-05	-75			
6133	-57	-3.82E-05	-75			
6134	-58	-3.86E-05	-75			
6135	-59	-3.90E-05	-75			
6136	-60	-3.94E-05	-75			
6137	-61	-3.98E-05	-75			
6138	-62	-4.01E-05	-75			
6139	-63	-4.05E-05	-75			
6140	-64	-4.08E-05	-75			
6141	-65	-4.11E-05	-75			
6142	-66	-4.14E-05	-75			
6143	-67	-4.18E-05	-75			
6144	-68	-4.21E-05	-75			
6145	-69	-4.24E-05	-75			
6146	-70	-4.26E-05	-75			
6147	-71	-4.29E-05	-75			
6148	-72	-4.32E-05	-75			
6149	-73	-4.34E-05	-75			
6150	-74	-4.37E-05	-75			
6151	-75	-4.39E-05	-75			
6152	-76	-4.41E-05	-75			
6153	-77	-4.44E-05	-75			
6154	-78	-4.46E-05	-75			
6155	-79	-4.48E-05	-75			
6156	-80	-4.50E-05	-75			
6157	0	1.34E-07	-76			
6158	-1	-9.62E-07	-76			
6159	-2	-1.94E-06	-76			
6160	-3	-2.92E-06	-76			
6161	-4	-3.87E-06	-76			
6162	-5	-4.81E-06	-76			
6163	-6	-5.73E-06	-76			
6164	-7	-6.64E-06	-76			
6165	-8	-7.53E-06	-76			
6166	-9	-8.40E-06	-76			
6167	-10	-9.25E-06	-76			
6168	-11	-1.01E-05	-76			
6169	-12	-1.10E-05	-76			
6170	-13	-1.18E-05	-76			
6171	-14	-1.26E-05	-76			
6172	-15	-1.34E-05	-76			
6173	-16	-1.42E-05	-76			
6174	-17	-1.50E-05	-76			
6175	-18	-1.58E-05	-76			
6176	-19	-1.65E-05	-76			
6177	-20	-1.73E-05	-76			
6178	-21	-1.80E-05	-76			
6179	-22	-1.88E-05	-76			
6180	-23	-1.95E-05	-76			
6181	-24	-2.02E-05	-76			
6182	-25	-2.09E-05	-76			
6183	-26	-2.16E-05	-76			
6184	-27	-2.23E-05	-76			
6185	-28	-2.30E-05	-76			
6186	-29	-2.37E-05	-76			
6187	-30	-2.43E-05	-76			
6188	-31	-2.50E-05	-76			
6189	-32	-2.56E-05	-76			
6190	-33	-2.63E-05	-76			
6191	-34	-2.69E-05	-76			
6192	-35	-2.75E-05	-76			
6193	-36	-2.81E-05	-76			
6194	-37	-2.87E-05	-76			
6195	-38	-2.93E-05	-76			
6196	-39	-2.99E-05	-76			
6197	-40	-3.05E-05	-76			
6198	-41	-3.10E-05	-76			
6199	-42	-3.16E-05	-76			
6200	-43	-3.21E-05	-76			
6201	-44	-3.27E-05	-76			
6202	-45	-3.32E-05	-76			
6203	-46	-3.37E-05	-76			
6204	-47	-3.42E-05	-76			
6205	-48	-3.47E-05	-76			
6206	-49	-3.52E-05	-76			
6207	-50	-3.57E-05	-76			
6208	-51	-3.62E-05	-76			
6209	-52	-3.66E-05	-76			
6210	-53	-3.71E-05	-76			
6211	-54	-3.75E-05	-76			
6212	-55	-3.80E-05	-76			
6213	-56	-3.84E-05	-76			
6214	-57	-3.88E-05	-76			
6215	-58	-3.92E-05	-76			
6216	-59	-3.96E-05	-76			
6217	-60	-4.00E-05	-76			
6218	-61	-4.04E-05	-76			
6219	-62	-4.07E-05	-76			
6220	-63	-4.11E-05	-76			
6221	-64	-4.14E-05	-76			
6222	-65	-4.18E-05	-76			
6223	-66	-4.21E-05	-76			
6224	-67	-4.24E-05	-76			
6225	-68	-4.27E-05	-76			
6226	-69	-4.30E-05	-76			
6227	-70	-4.33E-05	-76			
6228	-71	-4.36E-05	-76			
6229	-72	-4.39E-05	-76			
6230	-73	-4.41E-05	-76			
6231	-74	-4.44E-05	-76			
6232	-75	-4.46E-05	-76			
6233	-76	-4.48E-05	-76			
6234	-77	-4.51E-05	-76			
6235	-78	-4.53E-05	-76			
6236	-79	-4.55E-05	-76			
6237	-80	-4.57E-05	-76			
6238	0	1.34E-07	-77			
6239	-1	-9.73E-07	-77			
6240	-2	-1.97E-06	-77			
6241	-3	-2.95E-06	-77			
6242	-4	-3.91E-06	-77			
6243	-5	-4.86E-06	-77			
6244	-6	-5.80E-06	-77			
6245	-7	-6.72E-06	-77			
6246	-8	-7.62E-06	-77			
6247	-9	-8.50E-06	-77			
6248	-10	-9.37E-06	-77			
6249	-11	-1.02E-05	-77			
6250	-12	-1.11E-05	-77			
6251	-13	-1.19E-05	-77			
6252	-14	-1.28E-05	-77			
6253	-15	-1.36E-05	-77			
6254	-16	-1.44E-05	-77			
6255	-17	-1.52E-05	-77			
6256	-18	-1.60E-05	-77			
6257	-19	-1.68E-05	-77			
6258	-20	-1.75E-05	-77			
6259	-21	-1.83E-05	-77			
6260	-22	-1.90E-05	-77			
6261	-23	-1.98E-05	-77			
6262	-24	-2.05E-05	-77			
6263	-25	-2.12E-05	-77			
6264	-26	-2.19E-05	-77			
6265	-27	-2.26E-05	-77			
6266	-28	-2.33E-05	-77			
6267	-29	-2.40E-05	-77			
6268	-30	-2.47E-05	-77			
6269	-31	-2.53E-05	-77			
6270	-32	-2.60E-05	-77			
6271	-33	-2.66E-05	-77			
6272	-34	-2.73E-05	-77			
6273	-35	-2.79E-05	-77			
6274	-36	-2.85E-05	-77			
6275	-37	-2.91E-05	-77			
6276	-38	-2.97E-05	-77			
6277	-39	-3.03E-05	-77			
6278	-40	-3.09E-05	-77			
6279	-41	-3.15E-05	-77			
6280	-42	-3.20E-05	-77			
6281	-43	-3.26E-05	-77			
6282	-44	-3.31E-05	-77			
6283	-45	-3.37E-05	-77			
6284	-46	-3.42E-05	-77			
6285	-47	-3.47E-05	-77			
6286	-48	-3.52E-05	-77			
6287	-49	-3.57E-05	-77			
6288	-50	-3.62E-05	-77			
6289	-51	-3.67E-05	-77			
6290	-52	-3.72E-05	-77			
6291	-53	-3.76E-05	-77			
6292	-54	-3.81E-05	-77			
6293	-55	-3.85E-05	-77			
6294	-56	-3.89E-05	-77			
6295	-57	-3.94E-05	-77			
6296	-58	-3.98E-05	-77			
6297	-59	-4.02E-05	-77			
6298	-60	-4.06E-05	-77			
6299	-61	-4.10E-05	-77			
6300	-62	-4.13E-05	-77			
6301	-63	-4.17E-05	-77			
6302	-64	-4.21E-05	-77			
6303	-65	-4.24E-05	-77			
6304	-66	-4.27E-05	-77			
6305	-67	-4.31E-05	-77			
6306	-68	-4.34E-05	-77			
6307	-69	-4.37E-05	-77			
6308	-70	-4.40E-05	-77			
6309	-71	-4.43E-05	-77			
6310	-72	-4.45E-05	-77			
6311	-73	-4.48E-05	-77			
6312	-74	-4.51E-05	-77			
6313	-75	-4.53E-05	-77			
6314	-76	-4.56E-05	-77			
6315	-77	-4.58E-05	-77			
6316	-78	-4.60E-05	-77			
6317	-79	-4.62E-05	-77			
6318	-80	-4.64E-05	-77			
6319	0	1.34E-07	-78			
6320	-1	-9.85E-07	-78			
6321	-2	-1.99E-06	-78			
6322	-3	-2.99E-06	-78			
6323	-4	-3.96E-06	-78			
6324	-5	-4.92E-06	-78			
6325	-6	-5.86E-06	-78			
6326	-7	-6.80E-06	-78			
6327	-8	-7.71E-06	-78			
6328	-9	-8.60E-06	-78			
6329	-10	-9.48E-06	-78			
6330	-11	-1.04E-05	-78			
6331	-12	-1.12E-05	-78			
6332	-13	-1.21E-05	-78			
6333	-14	-1.29E-05	-78			
6334	-15	-1.38E-05	-78			
6335	-16	-1.46E-05	-78			
6336	-17	-1.54E-05	-78			
6337	-18	-1.62E-05	-78			
6338	-19	-1.70E-05	-78			
6339	-20	-1.77E-05	-78			
6340	-21	-1.85E-05	-78			
6341	-22	-1.93E-05	-78			
6342	-23	-2.00E-05	-78			
6343	-24	-2.08E-05	-78			
6344	-25	-2.15E-05	-78			
6345	-26	-2.22E-05	-78			
6346	-27	-2.29E-05	-78			
6347	-28	-2.36E-05	-78			
6348	-29	-2.43E-05	-78			
6349	-30	-2.50E-05	-78			
6350	-31	-2.57E-05	-78			
6351	-32	-2.63E-05	-78			
6352	-33	-2.70E-05	-78			
6353	-34	-2.76E-05	-78			
6354	-35	-2.83E-05	-78			
6355	-36	-2.89E-05	-78			
6356	-37	-2.95E-05	-78			
6357	-38	-3.01E-05	-78			
6358	-39	-3.07E-05	-78			
6359	-40	-3.13E-05	-78			
6360	-41	-3.19E-05	-78			
6361	-42	-3.25E-05	-78			
6362	-43	-3.30E-05	-78			
6363	-44	-3.36E-05	-78			
6364	-45	-3.41E-05	-78			
6365	-46	-3.47E-05	-78			
6366	-47	-3.52E-05	-78			
6367	-48	-3.57E-05	-78			
6368	-49	-3.62E-05	-78			
6369	-50	-3.67E-05	-78			
6370	-51	-3.72E-05	-78			
6371	-52	-3.77E-05	-78			
6372	-53	-3.82E-05	-78			
6373	-54	-3.86E-05	-78			
6374	-55	-3.91E-05	-78			
6375	-56	-3.95E-05	-78			
6376	-57	-3.99E-05	-78			
6377	-58	-4.04E-05	-78			
6378	-59	-4.08E-05	-78			
6379	-60	-4.12E-05	-78			
6380	-61	-4.16E-05	-78			
6381	-62	-4.20E-05	-78			
6382	-63	-4.23E-05	-78			
6383	-64	-4.27E-05	-78			
6384	-65	-4.30E-05	-78			
6385	-66	-4.34E-05	-78			
6386	-67	-4.37E-05	-78			
6387	-68	-4.40E-05	-78			
6388	-69	-4.44E-05	-78			
6389	-70	-4.47E-05	-78			
6390	-71	-4.50E-05	-78			
6391	-72	-4.52E-05	-78			
6392	-73	-4.55E-05	-78			
6393	-74	-4.58E-05	-78			
6394	-75	-4.60E-05	-78			
6395	-76	-4.63E-05	-78			
6396	-77	-4.65E-05	-78			
6397	-78	-4.68E-05	-78			
6398	-79	-4.70E-05	-78			
6399	-80	-4.72E-05	-78			
6400	0	1.34E-07	-79			
6401	-1	-9.96E-07	-79			
6402	-2	-2.01E-06	-79			
6403	-3	-3.02E-06	-79			
6404	-4	-4.00E-06	-79			
6405	-5	-4.98E-06	-79			
6406	-6	-5.93E-06	-79			
6407	-7	-6.88E-06	-79			
6408	-8	-7.81E-06	-79			
6409	-9	-8.70E-06	-79			
6410	-10	-9.60E-06	-79			
6411	-11	-1.05E-05	-79			
6412	-12	-1.14E-05	-79			
6413	-13	-1.22E-05	-79			
6414	-14	-1.31E-05	-79			
6415	-15	-1.39E-05	-79			
6416	-16	-1.48E-05	-79			
6417	-17	-1.56E-05	-79			
6418	-18	-1.64E-05	-79			
6419	-19	-1.72E-05	-79			
6420	-20	-1.80E-05	-79			
6421	-21	-1.87E-05	-79			
6422	-22	-1.95E-05	-79			
6423	-23	-2.03E-05	-79			
6424	-24	-2.10E-05	-79			
6425	-25	-2.18E-05	-79			
6426	-26	-2.25E-05	-79			
6427	-27	-2.32E-05	-79			
6428	-28	-2.39E-05	-79			
6429	-29	-2.46E-05	-79			
6430	-30	-2.53E-05	-79			
6431	-31	-2.60E-05	-79			
6432	-32	-2.67E-05	-79			
6433	-33	-2.73E-05	-79			
6434	-34	-2.80E-05	-79			
6435	-35	-2.86E-05	-79			
6436	-36	-2.93E-05	-79			
6437	-37	-2.99E-05	-79			
6438	-38	-3.05E-05	-79			
6439	-39	-3.11E-05	-79			
6440	-40	-3.17E-05	-79			
6441	-41	-3.23E-05	-79			
6442	-42	-3.29E-05	-79			
6443	-43	-3.35E-05	-79			
6444	-44	-3.40E-05	-79			
6445	-45	-3.46E-05	-79			
6446	-46	-3.51E-05	-79			
6447	-47	-3.57E-05	-79			
6448	-48	-3.62E-05	-79			
6449	-49	-3.67E-05	-79			
6450	-50	-3.72E-05	-79			
6451	-51	-3.77E-05	-79			
6452	-52	-3.82E-05	-79			
6453	-53	-3.87E-05	-79			
6454	-54	-3.92E-05	-79			
6455	-55	-3.96E-05	-79			
6456	-56	-4.01E-05	-79			
6457	-57	-4.05E-05	-79			
6458	-58	-4.10E-05	-79			
6459	-59	-4.14E-05	-79			
6460	-60	-4.18E-05	-79			
6461	-61	-4.22E-05	-79			
6462	-62	-4.26E-05	-79			
6463	-63	-4.30E-05	-79			
6464	-64	-4.33E-05	-79			
6465	-65	-4.37E-05	-79			
6466	-66	-4.40E-05	-79			
6467	-67	-4.44E-05	-79			
6468	-68	-4.47E-05	-79			
6469	-69	-4.50E-05	-79			
6470	-70	-4.53E-05	-79			
6471	-71	-4.56E-05	-79			
6472	-72	-4.59E-05	-79			
6473	-73	-4.62E-05	-79			
6474	-74	-4.65E-05	-79			
6475	-75	-4.67E-05	-79			
6476	-76	-4.70E-05	-79			
6477	-77	-4.72E-05	-79			
6478	-78	-4.75E-05	-79			
6479	-79	-4.77E-05	-79			
6480	-80	-4.79E-05	-79			
6481	0	1.33E-07	-80			
6482	-1	-1.01E-06	-80			
6483	-2	-2.04E-06	-80			
6484	-3	-3.06E-06	-80			
6485	-4	-4.06E-06	-80			
6486	-5	-5.05E-06	-80			
6487	-6	-6.02E-06	-80			
6488	-7	-6.97E-06	-80			
6489	-8	-7.92E-06	-80			
6490	-9	-8.83E-06	-80			
6491	-10	-9.73E-06	-80			
6492	-11	-1.06E-05	-80			
6493	-12	-1.15E-05	-80			
6494	-13	-1.24E-05	-80			
6495	-14	-1.33E-05	-80			
6496	-15	-1.41E-05	-80			
6497	-16	-1.50E-05	-80			
6498	-17	-1.58E-05	-80			
6499	-18	-1.66E-05	-80			
6500	-19	-1.74E-05	-80			
6501	-20	-1.82E-05	-80			
6502	-21	-1.90E-05	-80			
6503	-22	-1.98E-05	-80			
6504	-23	-2.05E-05	-80			
6505	-24	-2.13E-05	-80			
6506	-25	-2.21E-05	-80			
6507	-26	-2.28E-05	-80			
6508	-27	-2.35E-05	-80			
6509	-28	-2.43E-05	-80			
6510	-29	-2.50E-05	-80			
6511	-30	-2.57E-05	-80			
6512	-31	-2.64E-05	-80			
6513	-32	-2.70E-05	-80			
6514	-33	-2.77E-05	-80			
6515	-34	-2.84E-05	-80			
6516	-35	-2.90E-05	-80			
6517	-36	-2.97E-05	-80			
6518	-37	-3.03E-05	-80			
6519	-38	-3.10E-05	-80			
6520	-39	-3.16E-05	-80			
6521	-40	-3.22E-05	-80			
6522	-41	-3.28E-05	-80			
6523	-42	-3.34E-05	-80			
6524	-43	-3.40E-05	-80			
6525	-44	-3.45E-05	-80			
6526	-45	-3.51E-05	-80			
6527	-46	-3.57E-05	-80			
6528	-47	-3.62E-05	-80			
6529	-48	-3.68E-05	-80			
6530	-49	-3.73E-05	-80			
6531	-50	-3.78E-05	-80			
6532	-51	-3.83E-05	-80			
6533	-52	-3.88E-05	-80			
6534	-53	-3.93E-05	-80			
6535	-54	-3.98E-05	-80			
6536	-55	-4.02E-05	-80			
6537	-56	-4.07E-05	-80			
6538	-57	-4.11E-05	-80			
6539	-58	-4.16E-05	-80			
6540	-59	-4.20E-05	-80			
6541	-60	-4.24E-05	-80			
6542	-61	-4.28E-05	-80			
6543	-62	-4.32E-05	-80			
6544	-63	-4.36E-05	-80			
6545	-64	-4.40E-05	-80			
6546	-65	-4.44E-05	-80			
6547	-66	-4.47E-05	-80			
6548	-67	-4.51E-05	-80			
6549	-68	-4.54E-05	-80			
6550	-69	-4.57E-05	-80			
6551	-70	-4.61E-05	-80			
6552	-71	-4.64E-05	-80			
6553	-72	-4.67E-05	-80			
6554	-73	-4.70E-05	-80			
6555	-74	-4.72E-05	-80			
6556	-75	-4.75E-05	-80			
6557	-76	-4.78E-05	-80			
6558	-77	-4.80E-05	-80			
6559	-78	-4.83E-05	-80			
6560	-79	-4.85E-05	-80			
6561	-80	-4.87E-05	-80			
